URL,Name,Address,Website,Phone
https://www.google.com/maps/place/Shalini+Stationary/data=!4m7!3m6!1s0x3a5265d52f2746e7:0xc4b5a46ebf69bd5a!8m2!3d13.0831369!4d80.2326588!16s%2Fg%2F11t6s9s5f4!19sChIJ50YnL9VlUjoRWr1pv26ktcQ?authuser=0&hl=en&rclk=1,Shalini Stationary,"1, Dharmaraja Koil Street, Kilpauk Garden Road, Kilpauk Garden Colony, Kilpauk, Chennai, Tamil Nadu 600010",Not Found,09884109081
https://www.google.com/maps/place/Sastha+Fancy+And+Stationery+Shop/data=!4m7!3m6!1s0x3a5265a3a368650d:0xae7c82812815e587!8m2!3d13.1189252!4d80.2504939!16s%2Fg%2F11tf41f4hh!19sChIJDWVoo6NlUjoRh-UVKIGCfK4?authuser=0&hl=en&rclk=1,Sastha Fancy And Stationery Shop,"240, Kamalammal St, Kakanji Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",Not Found,09841457354
https://www.google.com/maps/place/Scribble+N+Giggle/data=!4m7!3m6!1s0x3a52658a3733237d:0xa410838331612c16!8m2!3d13.0856177!4d80.2447637!16s%2Fg%2F11y2jdzrlf!19sChIJfSMzN4plUjoRFixhMYODEKQ?authuser=0&hl=en&rclk=1,Scribble N Giggle,"35/10, Balfour Road, Entrance, opposite UMA COMPLEX, Kellys, Chennai, Tamil Nadu 600010",Not Found,09962819639
https://www.google.com/maps/place/Ruby+Books/data=!4m7!3m6!1s0x3a5265e0b980d979:0x29cfac61cbd55c6!8m2!3d13.086435!4d80.255503!16s%2Fg%2F1tm86vjj!19sChIJedmAueBlUjoRxlW9HMb6nAI?authuser=0&hl=en&rclk=1,Ruby Books,"Old#.52, New#131, Opp To Ambika Appalam, Tana Street, Chennai, Tamil Nadu 600007",Not Found,09384211883
https://www.google.com/maps/place/RUBY+XEROX/data=!4m7!3m6!1s0x3a5265e9e232bfff:0xa9e24856cee23e64!8m2!3d13.097576!4d80.254488!16s%2Fg%2F1ptxr7h64!19sChIJ_78y4ullUjoRZD7izlZI4qk?authuser=0&hl=en&rclk=1,RUBY XEROX,"bus stop, NO.139, Strahans Rd, Dadashamakan, Purasaiwakkam, Chennai, Tamil Nadu 600012",Not Found,09677068579
https://www.google.com/maps/place/Shobana+Stores/data=!4m7!3m6!1s0x3a5265edd53c59fd:0x148bfc9e88b6cc32!8m2!3d13.0991228!4d80.2627915!16s%2Fg%2F11t55zzfyy!19sChIJ_Vk81e1lUjoRMsy2iJ78ixQ?authuser=0&hl=en&rclk=1,Shobana Stores,"38, Pulianthope High Road, Bhogipalayam, Pulianthope, Chennai, Tamil Nadu 600012",Not Found,09092957347
https://www.google.com/maps/place/BRS+STATIONERY/data=!4m7!3m6!1s0x3a52654fd3defc81:0x6f4348b1e53296af!8m2!3d13.0906326!4d80.2563242!16s%2Fg%2F11rqgb4tr5!19sChIJgfze009lUjoRr5Yy5bFIQ28?authuser=0&hl=en&rclk=1,BRS STATIONERY,"61, 25, Vadamalai St, Kosapet, Purasaiwakkam, Chennai, Tamil Nadu 600007",Not Found,08939381922
https://www.google.com/maps/place/SRI+SAI+STORE/data=!4m7!3m6!1s0x3a52658dd780fe43:0x129ceef9a3ac4f6f!8m2!3d13.0926112!4d80.262242!16s%2Fg%2F11r_wn0vgy!19sChIJQ_6A141lUjoRb0-so_nunBI?authuser=0&hl=en&rclk=1,SRI SAI STORE,"Facing Market, 13/7 , Madurai street, Choolai, Vijaya Vigneshwarar Koil St, Choolai, Chennai, Tamil Nadu 600112",Not Found,08072736522
https://www.google.com/maps/place/Hasini+Enterprises/data=!4m7!3m6!1s0x3a5265fde733a24d:0x46a0366abcb37520!8m2!3d13.1128696!4d80.2459084!16s%2Fg%2F11yfr5j754!19sChIJTaIz5_1lUjoRIHWzvGo2oEY?authuser=0&hl=en&rclk=1,Hasini Enterprises,"No. 22/114, 22/114, Thulasingam St, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011",Not Found,Phone Number Not Found
https://www.google.com/maps/place/AADITHYAN+STORES/data=!4m7!3m6!1s0x3a5265504a84f4bf:0xc2070a21196d2136!8m2!3d13.0989928!4d80.2504284!16s%2Fg%2F11l5ftpc3l!19sChIJv_SESlBlUjoRNiFtGSEKB8I?authuser=0&hl=en&rclk=1,AADITHYAN STORES,"Bashyam 1st St, Otteri, Jamalia, Chennai, Tamil Nadu 600012",Not Found,Phone Number Not Found
https://www.google.com/maps/place/AIMMAX/data=!4m7!3m6!1s0x3a5263dfd2336ad5:0xcf63f3f9056d94e8!8m2!3d13.0804467!4d80.1648337!16s%2Fg%2F11cmmltcy2!19sChIJ1Woz0t9jUjoR6JRtBfnzY88?authuser=0&hl=en&rclk=1,AIMMAX,"HIG-ii, #87, 4th Main Road, Nolambur,, Mogappair West, Ambattur Industrial Estate, Chennai, Tamil Nadu 600037",Not Found,09042852986
https://www.google.com/maps/place/Ammu+Sports/data=!4m7!3m6!1s0x3a5265b749e95d7f:0x66fa20112515c349!8m2!3d13.1089651!4d80.241855!16s%2Fg%2F1z3t9dzqz!19sChIJf13pSbdlUjoRScMVJREg-mY?authuser=0&hl=en&rclk=1,Ammu Sports,"No.337, 4, Paper Mills Road, Jagannathan Colony, Perambur, Chennai, Tamil Nadu 600011",Not Found,04443593666
https://www.google.com/maps/place/AL+ARAFAH+STORES+STATIONERY+SHOP/data=!4m7!3m6!1s0x3a5265ca829a6f8b:0x75eed64ef98fc6d5!8m2!3d13.0876521!4d80.2529432!16s%2Fg%2F11j0qpb5m3!19sChIJi2-agsplUjoR1caP-U7W7nU?authuser=0&hl=en&rclk=1,AL ARAFAH STORES STATIONERY SHOP,"8, 33, Sundaram St, Salama Nagar, Purasaiwakkam, Chennai, Tamil Nadu 600007",Not Found,09566106098
https://www.google.com/maps/place/Schoolz+Stationery/data=!4m7!3m6!1s0x3a5267abaf613fe5:0x95fa64eedde24bf1!8m2!3d13.0092418!4d80.2515355!16s%2Fg%2F11f6xzvqhn!19sChIJ5T9hr6tnUjoR8Uvi3e5k-pU?authuser=0&hl=en&rclk=1,Schoolz Stationery,"87, B Ramachandra Adithanar Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020",https://schoolzstationery.com/,06383341586
https://www.google.com/maps/place/Safa+Collections/data=!4m7!3m6!1s0x3a5265ecf1b4ff21:0xc465c042ea62caec!8m2!3d13.1023687!4d80.261916!16s%2Fg%2F11t6sbbsk1!19sChIJIf-08exlUjoR7Mpi6kLAZcQ?authuser=0&hl=en&rclk=1,Safa Collections,"Ambetkar Silai, 105, Decastor Rd, Pattalam, Pulianthope, Chennai, Tamil Nadu 600012",Not Found,09940213770
https://www.google.com/maps/place/Dilip+Stores/data=!4m7!3m6!1s0x3a5265c2b469f85d:0x276365535bd929c2!8m2!3d13.0931902!4d80.2532996!16s%2Fg%2F1ptyf13fv!19sChIJXfhptMJlUjoRwinZW1NlYyc?authuser=0&hl=en&rclk=1,Dilip Stores,"No: 234/61, Chellappa Mudali St, Otteri, Purasaiwakkam, Chennai, Tamil Nadu 600012",Not Found,09551035247
https://www.google.com/maps/place/Welcome+Fancy+Store+and+Stationery/data=!4m7!3m6!1s0x3a52659a08bc132d:0xb738f5b2d1ef94e2!8m2!3d13.0979343!4d80.2546302!16s%2Fg%2F11x256jjf3!19sChIJLRO8CJplUjoR4pTv0bL1OLc?authuser=0&hl=en&rclk=1,Welcome Fancy Store and Stationery,"MASJID-E-AKBAR COMPLEX, No: 13/5, Dharga Rd, Dadashamakan, Jamalia, Chennai, Tamil Nadu 600012",https://www.instagram.com/_welcome_fancy_store_?igsh=dW51c2t4dnh5Ymts,06374311837
https://www.google.com/maps/place/Shree+Stores/data=!4m7!3m6!1s0x3a5265352a9bd403:0x2263d3302ca42f5!8m2!3d13.1171374!4d80.2396245!16s%2Fg%2F11t_jt8lgq!19sChIJA9SbKjVlUjoR9ULKAjM9JgI?authuser=0&hl=en&rclk=1,Shree Stores,"40/2, Madurai Samy Madam St, State Bank Colony, Perambur, Chennai, Tamil Nadu 600011",Not Found,09003030025
https://www.google.com/maps/place/Lakshmi+Stationery/data=!4m7!3m6!1s0x3a5265b546d1ec0b:0x48f5cbec2d157942!8m2!3d13.0975988!4d80.2422832!16s%2Fg%2F11sw48f3m0!19sChIJC-zRRrVlUjoRQnkVLezL9Ug?authuser=0&hl=en&rclk=1,Lakshmi Stationery,"36XR+2WM, Konnur High Rd, Vasantha nagar, Chinna Chembarambakkam, Ayanavaram, Chennai, Tamil Nadu 600012",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Ken+Shoppe/data=!4m7!3m6!1s0x3a5263fba4722231:0xa20af792419402c8!8m2!3d13.086234!4d80.179668!16s%2Fg%2F1ptxnzk7r!19sChIJMSJypPtjUjoRyAKUQZL3CqI?authuser=0&hl=en&rclk=1,Ken Shoppe,"R.58/4, Spartan Avenue,, Thiruvalluvar Road,mogappair East, Chennai, Tamil Nadu 600037",Not Found,09941957616
https://www.google.com/maps/place/GOLD+COMPUTERS/data=!4m7!3m6!1s0x3a5265ed097e3575:0xfd9195859cd9ef84!8m2!3d13.1019387!4d80.2638602!16s%2Fg%2F11b77y7j15!19sChIJdTV-Ce1lUjoRhO_ZnIWVkf0?authuser=0&hl=en&rclk=1,GOLD COMPUTERS,"Kutty thambiran St, Bhogipalayam, Pulianthope, Chennai, Tamil Nadu 600012",Not Found,07305787771
https://www.google.com/maps/place/Om+Sri+Sai+Ram+Stationery/data=!4m7!3m6!1s0x3a5265c50e67439b:0x7c64fbbe688a57c5!8m2!3d13.0948627!4d80.2450911!16s%2Fg%2F11s51vvm6c!19sChIJm0NnDsVlUjoRxVeKaL77ZHw?authuser=0&hl=en&rclk=1,Om Sri Sai Ram Stationery,"No 118/1 Subbursyan Main Street Nammalwarpet, Otteri, VV Kovil St, near Pandu Rangan, Chennai, Tamil Nadu 600012",Not Found,09840182465
https://www.google.com/maps/place/RELIABLE+%28+Printers+%26+Stationers%29/data=!4m7!3m6!1s0x3a526f471805c127:0x3e07337e2fda056!8m2!3d13.0914455!4d80.2768935!16s%2Fg%2F1vg_b8x5!19sChIJJ8EFGEdvUjoRVqD94jdz4AM?authuser=0&hl=en&rclk=1,RELIABLE ( Printers & Stationers),"No.34 Erulappan Street, Near, Elephant Gate St, Sowcarpet, Chennai, Tamil Nadu 600001",Not Found,09442448691
https://www.google.com/maps/place/Ruby+Book+House/data=!4m7!3m6!1s0x3a5265de05a8353f:0xc77005a9206d4c02!8m2!3d13.0867541!4d80.2540544!16s%2Fg%2F1pv21gktw!19sChIJPzWoBd5lUjoRAkxtIKkFcMc?authuser=0&hl=en&rclk=1,Ruby Book House,"29, Muthiyal Naicken St, Purasaiwakkam, Chennai, Tamil Nadu 600007",Not Found,Phone Number Not Found
https://www.google.com/maps/place/MURUGAN+STATIONERY+AND+PROJECTS/data=!4m7!3m6!1s0x3a52653ffa26ca41:0xf664c9332ddc9ec6!8m2!3d13.0939204!4d80.2546562!16s%2Fg%2F11k40l686r!19sChIJQcom-j9lUjoRxp7cLTPJZPY?authuser=0&hl=en&rclk=1,MURUGAN STATIONERY AND PROJECTS,"26/55, Vijaya Vigneshwarar Koil St, Kosapet, Choolai, Chennai, Tamil Nadu 600012",Not Found,08667533571
https://www.google.com/maps/place/Sakthi+Balan+Stationery/data=!4m7!3m6!1s0x3a5265c89851ebe1:0x3ea579b1123d26f8!8m2!3d13.0997566!4d80.2427217!16s%2Fg%2F124ym4101!19sChIJ4etRmMhlUjoR-CY9ErF5pT4?authuser=0&hl=en&rclk=1,Sakthi Balan Stationery,"36XV+W35, Anderson Rd, Chinna Chembarambakkam, Ayanavaram, Chennai, Tamil Nadu 600023",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Annai+Fancy+Store+%26+Stationery/data=!4m7!3m6!1s0x3a526584cdaed9f3:0x5e1e445e56846cd9!8m2!3d13.1198581!4d80.2657836!16s%2Fg%2F11khmwbqtf!19sChIJ89muzYRlUjoR2WyEVl5EHl4?authuser=0&hl=en&rclk=1,Annai Fancy Store & Stationery,"No 82, Sm Nagar, 163/67, Sathyamoorthy Nagar Main Rd, Block H3 & H4, Mahakavi Bharathiyar Nagar East, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039",Not Found,09360199613
https://www.google.com/maps/place/H.M.+Shopping+Centre/data=!4m7!3m6!1s0x3a5265d8a04c2cf7:0xd222ee4f8669e92c!8m2!3d13.0814312!4d80.2475849!16s%2Fg%2F1pv1y5vxc!19sChIJ9yxMoNhlUjoRLOlphk_uItI?authuser=0&hl=en&rclk=1,H.M. Shopping Centre,"Shop Number 341, Ormes Rd, Purasaiwakkam, Chennai, Tamil Nadu 600084",Not Found,09841317865
https://www.google.com/maps/place/Raja+Fancy+Stores/data=!4m7!3m6!1s0x3a5264366aaaaaab:0xda2f36c179aa46f2!8m2!3d13.1138464!4d80.2943444!16s%2Fg%2F1hc3sx9sf!19sChIJq6qqajZkUjoR8kaqecE2L9o?authuser=0&hl=en&rclk=1,Raja Fancy Stores,"74/2, E Kal Mandapam Rd, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu 600013",Not Found,04425956301
https://www.google.com/maps/place/A.R.ENTERPRISES/data=!4m7!3m6!1s0x3a526fc19595c14d:0x289b6ba1eef9a008!8m2!3d13.1112798!4d80.2872151!16s%2Fg%2F11v68vnlrk!19sChIJTcGVlcFvUjoRCKD57qFrmyg?authuser=0&hl=en&rclk=1,A.R.ENTERPRISES,"88 (old#25/3, 1st Ln, NN Garden, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,08667396963
https://www.google.com/maps/place/Bhuvana+Stationaries/data=!4m7!3m6!1s0x3a526f707b000a7d:0xc59cb592427d0312!8m2!3d13.1197932!4d80.2885288!16s%2Fg%2F11cnrcl4zw!19sChIJfQoAe3BvUjoREgN9QpK1nMU?authuser=0&hl=en&rclk=1,Bhuvana Stationaries,"14/31, Balu St, Sanjeevarayanpet, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09884477986
https://www.google.com/maps/place/Royapuram+Student+Xerox/data=!4m7!3m6!1s0x3a526f742f708451:0x917879368119b34!8m2!3d13.1251282!4d80.2939767!16s%2Fg%2F11bwfk4t37!19sChIJUYRwL3RvUjoRNJsRaJOHFwk?authuser=0&hl=en&rclk=1,Royapuram Student Xerox,"41, Jeevarathnam Rd, Tondiar Nagar, Royapuram, Chennai, Tamil Nadu 600013",Not Found,09551067585
https://www.google.com/maps/place/Sha+Kantilal+Jayantilal/data=!4m7!3m6!1s0x3a526f56f46f6e89:0x7ad0fb5661c9a014!8m2!3d13.0908261!4d80.279946!16s%2Fg%2F11f4m4krly!19sChIJiW5v9FZvUjoRFKDJYVb70Ho?authuser=0&hl=en&rclk=1,Sha Kantilal Jayantilal,"Sri Rajendra Complex, 67, Narayana Mudali Street, Sowcarpet, George Town, Chennai, Tamil Nadu 600079",https://vajawatstationery.com/,09840127462
https://www.google.com/maps/place/BAG+SHOP+and+TOYS+SHOP/data=!4m7!3m6!1s0x3a526fa92fc56963:0x79255bafafb42eb6!8m2!3d13.127929!4d80.2955231!16s%2Fg%2F11td0qm_vn!19sChIJY2nFL6lvUjoRti60r69bJXk?authuser=0&hl=en&rclk=1,BAG SHOP and TOYS SHOP,"1, Surya Narayana St, Kasimedu, Royapuram, Chennai, Tamil Nadu 600081",Not Found,09841525840
https://www.google.com/maps/place/MADRAS+PAPER+MART/data=!4m7!3m6!1s0x3a526f57047712ef:0x978e23b56b7f736a!8m2!3d13.091299!4d80.280076!16s%2Fg%2F1tc_2j5x!19sChIJ7xJ3BFdvUjoRanN_a7Ujjpc?authuser=0&hl=en&rclk=1,MADRAS PAPER MART,"Prashant complex, 28, Narayana Mudali Street, Sowcarpet, George Town, Chennai, Tamil Nadu 600079",Not Found,09500095123
https://www.google.com/maps/place/Azhagu+fancy+stationery+%26+gifts/data=!4m7!3m6!1s0x3a526fea97854339:0x41571a15118941cc!8m2!3d13.1444285!4d80.2927064!16s%2Fg%2F1tmxpfn1!19sChIJOUOFl-pvUjoRzEGJERUaV0E?authuser=0&hl=en&rclk=1,Azhagu fancy stationery & gifts,"No:3/2, Udhayasuriyan 1st street, Sathuma nagar, Chennai, Tamil Nadu 600019",Not Found,09955223584
https://www.google.com/maps/place/Pen+paper+point/data=!4m7!3m6!1s0x3a526f2e78f35d3b:0x3197167fd31b56e1!8m2!3d13.1379503!4d80.2944264!16s%2Fg%2F11g0qtf0qj!19sChIJO13zeC5vUjoR4VYb038WlzE?authuser=0&hl=en&rclk=1,Pen paper point,"No:69/223, Thiruvottiyur High Rd, New Washermenpet, Tondiarpet, Chennai, Tamil Nadu 600081",Not Found,Phone Number Not Found
https://www.google.com/maps/place/KANI+STORE+%28Stationery+%26+Fancy%29/data=!4m7!3m6!1s0x3a526f680853fd3f:0x5e4f7e5267947835!8m2!3d13.1457637!4d80.2933642!16s%2Fg%2F11x95221pq!19sChIJP_1TCGhvUjoRNXiUZ1J-T14?authuser=0&hl=en&rclk=1,KANI STORE (Stationery & Fancy),"3/2, Village St, Sathuma Nagar, Tollgate, Tiruvottiyur, Chennai, Tamil Nadu 600019",http://www.kanistore.in/,Phone Number Not Found
https://www.google.com/maps/place/Kamal+Enterprises/data=!4m7!3m6!1s0x3a526f7133da17af:0xb772e2df06d3e32e!8m2!3d13.1221322!4d80.2914955!16s%2Fg%2F11cs121m8j!19sChIJrxfaM3FvUjoRLuPTBt_icrc?authuser=0&hl=en&rclk=1,Kamal Enterprises,"6/4, Gollavar Agraharam Rd, Kanniyappan Colony, Kamaraj Nagar, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09841312725
https://www.google.com/maps/place/Jovan+fancy+store/data=!4m7!3m6!1s0x3a526f9c9d661efd:0x710e12286c89387e!8m2!3d13.1259319!4d80.2789363!16s%2Fg%2F11t_jymzrh!19sChIJ_R5mnZxvUjoRfjiJbCgSDnE?authuser=0&hl=en&rclk=1,Jovan fancy store,"31 kasthuribai street cornition nagar, Korukkupet, Chennai, Tamil Nadu 600021",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Saravanan+Stores/data=!4m7!3m6!1s0x3a526f8772d80ec3:0x7c0d6563ff162102!8m2!3d13.135814!4d80.2783284!16s%2Fg%2F11f306zvxd!19sChIJww7YcodvUjoRAiEW_2NlDXw?authuser=0&hl=en&rclk=1,Saravanan Stores,"95/16, 1st St, Patel Nagar, Tondiarpet, Chennai, Tamil Nadu 600081",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Haja+Fancy/data=!4m7!3m6!1s0x3a526f63ee12b27d:0x5bd9eb7a30000000!8m2!3d13.1120693!4d80.2815202!16s%2Fg%2F11s0fh8fwd!19sChIJfbIS7mNvUjoRAAAAMHrr2Vs?authuser=0&hl=en&rclk=1,Haja Fancy,"460, Thiruvottiyur High Rd, Korukkupet, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09884317786
https://www.google.com/maps/place/Mohan+Paper+Stores/data=!4m7!3m6!1s0x3a526f68d0000001:0x2e19499a417397cd!8m2!3d13.1139441!4d80.2911243!16s%2Fg%2F1td3dg66!19sChIJAQAA0GhvUjoRzZdzQZpJGS4?authuser=0&hl=en&rclk=1,Mohan Paper Stores,"Singara Garden 2nd St, Singara Garden, Old Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09840100128
https://www.google.com/maps/place/Perinbam+stationery/data=!4m7!3m6!1s0x3a526f65174c5b59:0xf39245f5252fa2f9!8m2!3d13.1152805!4d80.2857524!16s%2Fg%2F11c1r189z6!19sChIJWVtMF2VvUjoR-aIvJfVFkvM?authuser=0&hl=en&rclk=1,Perinbam stationery,"49/1, Ramanuja Iyer St, Mottai Garden, Old Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09080246518
https://www.google.com/maps/place/Ranghoon+Fancy+Stores/data=!4m7!3m6!1s0x3a526f615bdeebb1:0x11bf3ea33252e646!8m2!3d13.1107085!4d80.2814288!16s%2Fg%2F124t0wlz7!19sChIJseveW2FvUjoRRuZSMqM-vxE?authuser=0&hl=en&rclk=1,Ranghoon Fancy Stores,"415/1201, Thiruvottiyur High Rd, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,09962222345
https://www.google.com/maps/place/Abhay+Stationery/data=!4m7!3m6!1s0x3a526f566e5e393d:0x74c38c2ca33e8899!8m2!3d13.0890107!4d80.2784928!16s%2Fg%2F11g7nqnfgs!19sChIJPTleblZvUjoRmYg-oyyMw3Q?authuser=0&hl=en&rclk=1,Abhay Stationery,"1, Samudra Mudali St, Edapalaiyam, George Town, Chennai, Tamil Nadu 600003",Not Found,09500196716
https://www.google.com/maps/place/PMS+STATIONARY+%26+ONLINE+SERVICE/data=!4m7!3m6!1s0x3a52653b6c12e75f:0xe21fa0c05ad6f2b5!8m2!3d13.1339778!4d80.2767608!16s%2Fg%2F11vwr6wq0k!19sChIJX-cSbDtlUjoRtfLWWsCgH-I?authuser=0&hl=en&rclk=1,PMS STATIONARY & ONLINE SERVICE,"62/118, 5th St, Nethaji Nagar, Tondiarpet, Chennai, Tamil Nadu 600081",Not Found,07200499307
https://www.google.com/maps/place/HARIPRIYA+FANCY+STATIONARY/data=!4m7!3m6!1s0x3a526f9eb34ad74d:0x86e9e93a75f9bb36!8m2!3d13.1344388!4d80.294213!16s%2Fg%2F11dxnygglf!19sChIJTddKs55vUjoRNrv5dTrp6YY?authuser=0&hl=en&rclk=1,HARIPRIYA FANCY STATIONARY,"17/24, Poondi Thangammal St, New Washermenpet, Tondiarpet, Chennai, Tamil Nadu 600081",Not Found,08778987581
https://www.google.com/maps/place/Sri+Variety+Pen+House/data=!4m7!3m6!1s0x3a526f569318f415:0xe82a3f0337fdffb2!8m2!3d13.089542!4d80.280422!16s%2Fg%2F11c70jmsmt!19sChIJFfQYk1ZvUjoRsv_9NwM_Kug?authuser=0&hl=en&rclk=1,Sri Variety Pen House,"No: 10E, Kasi Chetty Lane, 1st Floor, Near:, NSC Bose Rd, Sowcarpet, Chennai, Tamil Nadu 600079",Not Found,09840465589
https://www.google.com/maps/place/Gnanagiri+Store/data=!4m7!3m6!1s0x3a526fd76ecbb805:0xf0122c5c4776ca1b!8m2!3d13.1247413!4d80.2916061!16s%2Fg%2F11tg743sfq!19sChIJBbjLbtdvUjoRG8p2R1wsEvA?authuser=0&hl=en&rclk=1,Gnanagiri Store,"48A, Kummalamman Koil St, Sanjeevarayanpet, Tondiarpet, Chennai, Tamil Nadu 600021",Not Found,07989164585
https://www.google.com/maps/place/SMILE+SHOPPEE/data=!4m7!3m6!1s0x3a526ffa2e4c1f01:0x4f488afa0bae98d4!8m2!3d13.1141726!4d80.2822338!16s%2Fg%2F11xkrtxyrn!19sChIJAR9MLvpvUjoR1JiuC_qKSE8?authuser=0&hl=en&rclk=1,SMILE SHOPPEE,"no. 492, New no.880, Old, Thiruvottiyur High Rd, Korukkupet, Washermanpet, Chennai, Tamil Nadu 600021",Not Found,Phone Number Not Found
https://www.google.com/maps/place/NEW+BARAKATH+STORE/data=!4m7!3m6!1s0x3a526f082a1b8649:0xd7e7dc7d6d45be15!8m2!3d13.1351157!4d80.2786513!16s%2Fg%2F11wttr35p5!19sChIJSYYbKghvUjoRFb5FbX3c59c?authuser=0&hl=en&rclk=1,NEW BARAKATH STORE,"No 20 Indhira Gandhi Nagar 4street, NSR St, near Surya Oil Shop, Tondiarpet, Chennai, Tamil Nadu 600081",Not Found,07395979792
https://www.google.com/maps/place/A.K.R+Stationery+and+Fancy+Store/data=!4m7!3m6!1s0x3a526fd3b8939aad:0xa67d2601af66c6d0!8m2!3d13.1210023!4d80.2880919!16s%2Fg%2F11x2150cg5!19sChIJrZqTuNNvUjoR0MZmrwEmfaY?authuser=0&hl=en&rclk=1,A.K.R Stationery and Fancy Store,"65/27, Solaiappan St, Sanjeevarayanpet, Tondiarpet, Chennai, Tamil Nadu 600021",Not Found,09840063733
https://www.google.com/maps/place/JK+Stationery+and+Book+Distributers/data=!4m7!3m6!1s0x3a526f6c47d20399:0x9eedf206b46cee3b!8m2!3d13.1080729!4d80.2917937!16s%2Fg%2F11w3_rwj0r!19sChIJmQPSR2xvUjoRO-5stAby7Z4?authuser=0&hl=en&rclk=1,JK Stationery and Book Distributers,"No.15/31, 13, BC Press Rd, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu 600013",Not Found,06379427115
https://www.google.com/maps/place/Giri+Stationery+Emporium/data=!4m7!3m6!1s0x3a526f520fffffff:0xb49c276dad312725!8m2!3d13.0885398!4d80.2831316!16s%2Fg%2F1w_vlpyn!19sChIJ____D1JvUjoRJScxrW0nnLQ?authuser=0&hl=en&rclk=1,Giri Stationery Emporium,"1st floor, 188, NSC Bose Rd, Parrys, George Town, Chennai, Tamil Nadu 600001",Not Found,09940097244
https://www.google.com/maps/place/New+Star+Paper+%26+Stationery+Stores/data=!4m7!3m6!1s0x3a52640907c076f5:0x56f53580da4be4d0!8m2!3d13.088604!4d80.287654!16s%2Fg%2F1txy0rky!19sChIJ9XbABwlkUjoR0ORL2oA19VY?authuser=0&hl=en&rclk=1,New Star Paper & Stationery Stores,"No.194, wavoo complex, NSC Bose Road, parrys, Chennai, Tamil Nadu 600104",Not Found,04425390061
https://www.google.com/maps/place/Rainbow+Stationery/data=!4m7!3m6!1s0x3a526f56f4c67423:0xb9c4d971dce1a830!8m2!3d13.0896606!4d80.2797838!16s%2Fg%2F11c0rhfxy5!19sChIJI3TG9FZvUjoRMKjh3HHZxLk?authuser=0&hl=en&rclk=1,Rainbow Stationery,"Nakoda complex, 19, Perumal Mudali St, Sowcarpet, Chennai, Tamil Nadu 600079",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Kaveri+Stationery/data=!4m7!3m6!1s0x3a526f56f4c676bd:0x2d993ab25e2615b7!8m2!3d13.0933028!4d80.2801617!16s%2Fg%2F11c72lc_f4!19sChIJvXbG9FZvUjoRtxUmXrI6mS0?authuser=0&hl=en&rclk=1,Kaveri Stationery,"99, Narayana Mudali Street, Sowcarpet, Seven Wells South, George Town, Chennai, Tamil Nadu 600079",Not Found,04425298808
https://www.google.com/maps/place/STATIONERY+DEPOT/data=!4m7!3m6!1s0x3a526f520fffffe9:0x9d3800f07c1eaaf8!8m2!3d13.0902131!4d80.2836708!16s%2Fg%2F1tgf66cx!19sChIJ6f__D1JvUjoR-KoefPAAOJ0?authuser=0&hl=en&rclk=1,STATIONERY DEPOT,"old no:19, new no:49, malayaperumal street parrys, landmark:, Kothwal Chavadi, Chennai, Tamil Nadu 600001",Not Found,09840049222
https://www.google.com/maps/place/ASIAN+BOOKS+AND+STATIONERS/data=!4m7!3m6!1s0x3a526f56417fa8eb:0xb37751db44f17447!8m2!3d13.0886595!4d80.2844132!16s%2Fg%2F11clvfg8bj!19sChIJ66h_QVZvUjoRR3TxRNtRd7M?authuser=0&hl=en&rclk=1,ASIAN BOOKS AND STATIONERS,"197, NSC Bose Rd, Parrys, George Town, Chennai, Tamil Nadu 600001",Not Found,Phone Number Not Found
https://www.google.com/maps/place/Vamsee+enterprises/data=!4m7!3m6!1s0x3a526f69285e2d1b:0x62bf1fefc37095ba!8m2!3d13.1107763!4d80.2908536!16s%2Fg%2F11f3r1_w9s!19sChIJGy1eKGlvUjoRupVww-8fv2I?authuser=0&hl=en&rclk=1,Vamsee enterprises,"9,thoppai street ,royapuram, Thoppai St, Mottai Thottam, Royapuram, Chennai, Tamil Nadu 600013",Not Found,Phone Number Not Found
